nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6659781151996085, 0.5515897874231951)","(0.6776832493590879, 0.5534850836911691)","(0.6800205214318154, 0.5563740849772822)","(0.6822505768362473, 0.559309235819571)","(0.6722431296790967, 0.549563224637982)","(0.670646986344479, 0.5493553988027695)","(0.6687193303119345, 0.5488132167529405)","(0.6856258419843835, 0.5811959320292897)","(0.664667260118855, 0.55900099380311)","(0.6619184613227859, 0.5626815697807823)","(0.6552118604833443, 0.5583958527147087)","(0.6897579170329324, 0.6285933422875585)","(0.6169929489111302, 0.5889284052215269)","(0.6406784356335118, 0.6989348857274993)","(0.5727668811669173, 0.5780630410412265)","(0.6067594148062339, 0.7514839033424732)","(0.652478733262817, 0.5448833734561247)"
"(0.6651977716070248, 0.5526755245137616)","(0.677476630622136, 0.5536279888141973)","(0.6798614010666371, 0.5563394111908966)","(0.6821667176860211, 0.5590524303885341)","(0.6720181734134003, 0.5500509416584658)","(0.670482667592857, 0.5500030335568615)","(0.6686351410436756, 0.5496928523748361)","(0.6856807584251294, 0.5799402859939019)","(0.6647731357521125, 0.5595046809781137)","(0.6614499688148513, 0.5641197474686428)","(0.6547377470767874, 0.559672787333981)","(0.6918578661960892, 0.6288286396117768)","(0.6233602439884831, 0.5889579944121545)","(0.6420140153878232, 0.7013799082704928)","(0.5901005270875708, 0.5677402739202516)","(0.6069964881821404, 0.7522770856921783)","(0.6790040046462937, 0.5324699917595437)"
"(0.6645654637218925, 0.5537393862828798)","(0.6773632546682751, 0.5538483645532526)","(0.679819632104506, 0.5563778010281661)","(0.6822150437148315, 0.558879314602673)","(0.6717504861749427, 0.5506396018541788)","(0.6702081920939462, 0.5507487856146907)","(0.6683697765801628, 0.5506470221461683)","(0.6858855076047383, 0.5788115914607116)","(0.6646249003899418, 0.5597587987815318)","(0.6611987225937135, 0.56551916657628)","(0.6542360943792042, 0.5607951950360023)","(0.6940684638101197, 0.6290039603526789)","(0.6286400933087859, 0.5883627144884687)","(0.643777218176214, 0.7034570678964376)","(0.6064677445482831, 0.5583960882155778)","(0.6072187179174192, 0.7530336077118824)","(0.7046088270652003, 0.5236753437902555)"
"(0.6640729679094342, 0.554805343245572)","(0.6773298774565865, 0.5541429898955617)","(0.6798818606040986, 0.556496833309984)","(0.6823757581221767, 0.5588091575738168)","(0.6714597605603017, 0.5512644429029019)","(0.6698735299366074, 0.5514757230287399)","(0.6680046053199515, 0.5514884982909368)","(0.6862418332022124, 0.5779143192551365)","(0.6644316164207917, 0.5597883628242789)","(0.6611207470749378, 0.5668890409536307)","(0.6537606088153702, 0.5617854174200484)","(0.6961234958021805, 0.6291758454207231)","(0.6309602349510295, 0.5879015789165376)","(0.645412456183446, 0.7045096429911542)","(0.6182302671434732, 0.5530823909597253)","(0.6073964095060099, 0.7536160123376039)","(0.7201237763280373, 0.5180380067208441)"
"(0.6638331466065712, 0.5556451558788907)","(0.6773890340244868, 0.5545110499664354)","(0.6800560385752961, 0.5567421622765382)","(0.6826635407401146, 0.5589164013351329)","(0.6712125571735548, 0.5517116076462764)","(0.6695479026763327, 0.5519015808483394)","(0.6676011480095796, 0.5518811582685362)","(0.6868171721071645, 0.5772510990674136)","(0.6642134816218659, 0.5596118615223823)","(0.6613055178613387, 0.5679429932074126)","(0.6534444168731064, 0.5623629454410449)","(0.6978822306041688, 0.6291592008584043)","(0.629060608940526, 0.5878835409393413)","(0.6463405596904279, 0.703515873366582)","(0.6228376068435362, 0.5528093244368113)","(0.6074738221846552, 0.7539340079803305)","(0.7152936678110595, 0.518377467191026)"
"(0.6638296724477306, 0.5559752440397012)","(0.6774948386601372, 0.5547995260267559)","(0.680267583795918, 0.5569905941580848)","(0.6829703975390735, 0.5591229058645835)","(0.6710279132380644, 0.5518523544976217)","(0.6692958171273181, 0.5519346240517155)","(0.6672790342277595, 0.5518091730860297)","(0.6874507644793385, 0.5769522280404075)","(0.6640477237445783, 0.5591812411666206)","(0.6616322266194107, 0.5683205306946827)","(0.653324463567535, 0.5623854426515142)","(0.6988536575179571, 0.6291644174458)","(0.624991064721889, 0.5880639828168441)","(0.6465651302626653, 0.7026907640459392)","(0.6169576016895156, 0.5542193656756895)","(0.6074511907595311, 0.75395858621264)","(0.7056093781422361, 0.5143074827455429)"
"(0.6642773557098332, 0.5556381198909744)","(0.6777510181729347, 0.5548756856184751)","(0.6805720722480824, 0.557125369846683)","(0.6833052856105205, 0.5593358782621543)","(0.6710986735381739, 0.5516160727936639)","(0.6693146371897021, 0.5515549919266257)","(0.6672580489467643, 0.5513088454455497)","(0.6879955196714083, 0.5771115616762845)","(0.664024889191271, 0.5587375109845953)","(0.6621743910240419, 0.5678164681076738)","(0.6535746973433432, 0.5617532028462794)","(0.698554920566667, 0.6292926038339712)","(0.6205417292935045, 0.5882711272973293)","(0.6460875492273803, 0.7016179938138518)","(0.6157211119478412, 0.5521225157456532)","(0.6073521759126583, 0.7538439606453171)","(0.7045577508864163, 0.503318919724241)"
"(0.6648751479206678, 0.5545182208636992)","(0.6780346197126087, 0.5546257495880139)","(0.680841346720717, 0.556999319500024)","(0.6835388778806581, 0.5593534819173936)","(0.6713045661821802, 0.5510030572231011)","(0.6694970617205405, 0.5508181736185845)","(0.6674308230826919, 0.5504528336869543)","(0.6883074921883641, 0.5776034639431893)","(0.6641250686212035, 0.5584718676713809)","(0.6626516480545912, 0.5661891755802104)","(0.6539599657892361, 0.5604781918314521)","(0.6973569551547938, 0.6294666470347599)","(0.6152938651593984, 0.5881727271146721)","(0.6462914617189452, 0.6998087476183499)","(0.6161251511329273, 0.543202043065937)","(0.6073707686715484, 0.7537843996272515)","(0.7034396833473167, 0.48675922295708307)"
"(0.6655794659972483, 0.5526921079431114)","(0.678290675431144, 0.5540983631060685)","(0.6809904319700955, 0.556643876301382)","(0.6835429193256632, 0.5591775334520508)","(0.6716363102128191, 0.5501031485192993)","(0.6698126041250088, 0.5498044303247157)","(0.6677574912707025, 0.5493339922600426)","(0.688166989452079, 0.5781595046981522)","(0.6642977414709164, 0.5584057737619461)","(0.6629490357734678, 0.5634361355454783)","(0.6544604340355449, 0.5586191099006825)","(0.6957749078323806, 0.6294267001129822)","(0.6075999845157983, 0.5878530856056937)","(0.6469381615554273, 0.6971131445088881)","(0.6113049068373135, 0.5342614296432987)","(0.6074273705760374, 0.7535592077217474)","(0.7009469391582743, 0.46756050893754775)"
"(0.6658874006816016, 0.5508247813978407)","(0.6783182243089312, 0.553356669999504)","(0.6808877515070382, 0.5560716715725997)","(0.6832603516278581, 0.5587443798294168)","(0.6717997246133156, 0.5490702596299866)","(0.6699987020525913, 0.5487553578712457)","(0.6680066528575974, 0.5483073639425098)","(0.6875856959180692, 0.5784583097293395)","(0.6644717806424865, 0.5591056195450286)","(0.6630336121245712, 0.5611812033297588)","(0.654719081097273, 0.55659778357108)","(0.6939816494365965, 0.6293805273540661)","(0.6017318197063646, 0.5873549443024868)","(0.647682232039793, 0.694005435163326)","(0.606190398439662, 0.5229329494607488)","(0.6075845827589514, 0.7532288009748052)","(0.6968975136607969, 0.44591706136723597)"
"(0.66586046452289, 0.5489020850552836)","(0.6780731807221914, 0.5525083526586887)","(0.6804695894946045, 0.555344875459072)","(0.6826234233407167, 0.558109628709603)","(0.6718308165634721, 0.5480999506158996)","(0.6701103554461123, 0.5478330603290561)","(0.668235078558223, 0.5475064167331716)","(0.6866088905534559, 0.5786234301564867)","(0.6645623603900843, 0.560317804207614)","(0.6627936988443776, 0.5588318467973842)","(0.6548294347205099, 0.5546087608748672)","(0.6920811964637487, 0.6290292600929611)","(0.5966932491544812, 0.5867485897246509)","(0.6487075760092227, 0.6900510560104633)","(0.6019799769063665, 0.5082785768525595)","(0.6078746875960801, 0.7527355378046474)","(0.690322574757753, 0.4216469487388105)"
"(0.6655397301231523, 0.5472871424990668)","(0.6775697510003502, 0.55175884731444)","(0.6797853187247604, 0.5546331122204986)","(0.6817168097396011, 0.5574225995924101)","(0.6717252927226635, 0.5474407975768165)","(0.6701550065498544, 0.5473040454871183)","(0.6684567155815797, 0.5471996959550687)","(0.6852854072075083, 0.5786943728829332)","(0.6647437994296749, 0.5620761792976552)","(0.6622782851154724, 0.5566873235024506)","(0.6548904255553574, 0.5529846815796177)","(0.690322375380911, 0.6284175409581569)","(0.5933514670892208, 0.5860834205067253)","(0.6498169471056048, 0.686536062152793)","(0.5990810209498829, 0.4936236647459188)","(0.6082744455281962, 0.7521392191762429)","(0.6812001457025414, 0.39816961928959027)"
"(0.6657620954624714, 0.5461012369547146)","(0.6776427008333199, 0.5512678817713467)","(0.6796893053677269, 0.5541501387015935)","(0.6814244642402201, 0.5569519752111203)","(0.6722243704718046, 0.5471513860431318)","(0.6708000620484089, 0.5472119274117185)","(0.6692596120989975, 0.5474046293672159)","(0.6844550603197463, 0.5789988085384425)","(0.6655427475909268, 0.5642226071624501)","(0.6621951848476931, 0.5550238840229873)","(0.6554011890104614, 0.5518578121434292)","(0.6887970858520576, 0.6276866921456001)","(0.5916528389170466, 0.5854467556471048)","(0.6508441834183021, 0.6858583005158232)","(0.5965580997211406, 0.4804044771583496)","(0.6087261174386489, 0.7515860777912733)","(0.6695392204053487, 0.3770939251342862)"
"(0.6662271753613502, 0.545409904076504)","(0.6779304314882342, 0.5510139904377911)","(0.6798655285146146, 0.5538433213611873)","(0.6814933594290207, 0.5566086167500026)","(0.6728908557158264, 0.5471614365811126)","(0.6716007010920079, 0.5473967205672287)","(0.6701944095271466, 0.5478453713975042)","(0.6840296791983665, 0.579271315416813)","(0.6666094161969536, 0.5661036199900944)","(0.6625184625178797, 0.5539680722154393)","(0.6562419048833972, 0.5512188536859626)","(0.6879363168369654, 0.6268798474109547)","(0.5905988783269508, 0.5846681389219568)","(0.6514580003865129, 0.6872674961745893)","(0.5939565288437009, 0.4699815024029135)","(0.6091092777696814, 0.7510727211867751)","(0.6556063594518022, 0.3577492526083289)"
"(0.6671429215333415, 0.5450046419541609)","(0.6786224607265372, 0.550970753033957)","(0.6805160862582562, 0.5537531409230277)","(0.6821359086147848, 0.5564977804541877)","(0.6738613150614416, 0.5472748772803453)","(0.6726664725717146, 0.5476168014786472)","(0.6713394671331211, 0.5482406980229992)","(0.6841418494433527, 0.5795870267705774)","(0.6678787317031483, 0.5674722168273315)","(0.6634324690400873, 0.5533255198340884)","(0.6575611173967674, 0.5508025777645612)","(0.6878517738311177, 0.6261054257968659)","(0.5898856687379063, 0.5837487947968627)","(0.6515817272635342, 0.6896663247010661)","(0.5903926869650278, 0.4627990513553718)","(0.6093999141857632, 0.7506238363839546)","(0.63917274241681, 0.3409393418641087)"
"(0.6683028757155373, 0.5447356373002212)","(0.6795570287671138, 0.5510478660221156)","(0.681478070351351, 0.5538232526579114)","(0.6831735268339425, 0.556604872772467)","(0.6749369749378228, 0.5474013190169447)","(0.673812361447129, 0.547794552255067)","(0.672543825664166, 0.5485246031434398)","(0.6847229422111348, 0.5799826628122587)","(0.6691791834809022, 0.5681926188491175)","(0.6647054785059341, 0.5529313459818748)","(0.6591039188814065, 0.5504511557258938)","(0.6882642439473218, 0.6254299969384178)","(0.5895088727657624, 0.5829099216661265)","(0.651458642699503, 0.6921392616692138)","(0.5841098477790418, 0.46050357999223746)","(0.6096012660395584, 0.7502124604089571)","(0.6216210303328824, 0.3280030206922614)"
"(0.6696714836678597, 0.5445641152786498)","(0.6807749188029697, 0.5511366174771248)","(0.6827684378290524, 0.5539337959322909)","(0.6845927214844814, 0.5567910347507284)","(0.6761850104743243, 0.5474886881721615)","(0.6750933854452117, 0.5479123513181738)","(0.6738478659472003, 0.5486978421678088)","(0.6857156709079713, 0.5804190097988915)","(0.6705444531563015, 0.5684099860124667)","(0.6662024687498058, 0.5527430108655038)","(0.6607076996689925, 0.550178197991877)","(0.688636690725537, 0.6250304913187374)","(0.5897003947160195, 0.5820907879542649)","(0.6510045208853178, 0.6939012473557672)","(0.5796039647711475, 0.45809400053846905)","(0.6097180671069463, 0.7499547952260743)","(0.6039146886561035, 0.31912161510585413)"
"(0.671129745759054, 0.5444388849474067)","(0.6821581926934939, 0.551210769267628)","(0.684253096858384, 0.5540473955772429)","(0.6862274857112036, 0.5569986759365867)","(0.6774805670295854, 0.5475679865250233)","(0.676378434076733, 0.5480150005200537)","(0.6751112227951188, 0.5487948472683257)","(0.686910747231305, 0.5808867220278399)","(0.6717474199397317, 0.5682830315925592)","(0.6677868163391163, 0.5526622600488741)","(0.6622593683518465, 0.5499783544551532)","(0.6891749199731659, 0.6249110305503822)","(0.5898748480634546, 0.5812033727452484)","(0.6509859074245814, 0.6960362860094987)","(0.575959592154533, 0.4551660264288639)","(0.6097872236391895, 0.7498561123034353)","(0.585688516810225, 0.31349636284343635)"
"(0.6725478751676082, 0.5443673015752328)","(0.6836189849949119, 0.5513072056925947)","(0.6857953288338416, 0.5541948253736085)","(0.6878821391325745, 0.5572448693788981)","(0.6788106516246766, 0.5476458460300964)","(0.677658304467903, 0.5480858733604016)","(0.6763409244152787, 0.5488220760316571)","(0.6880629051537517, 0.5812972856290425)","(0.6727414349298113, 0.5680137169666792)","(0.6691908815523975, 0.5526476067540819)","(0.6635922133783653, 0.5498146603713236)","(0.6897482894239463, 0.6250128304208088)","(0.5894034977281578, 0.5802344820160422)","(0.6511076970811782, 0.6968128444987314)","(0.5657704330824485, 0.4584061284582108)","(0.6098184399393624, 0.7498250360533367)","(0.5670490086356533, 0.31221284468968774)"
"(0.6737851499121799, 0.5443396948990022)","(0.6849886923681064, 0.5514309818928069)","(0.6872338672062193, 0.5543756496100449)","(0.6894091346880787, 0.5575231766645181)","(0.6800621454810222, 0.5477461981606662)","(0.6788645631227752, 0.5482053898431216)","(0.6774919709681368, 0.5489281126947125)","(0.6891773523706393, 0.5818429886600089)","(0.6735281093970893, 0.5681182112727144)","(0.6702433675874933, 0.5527027542496629)","(0.6645870087863697, 0.5497521784477868)","(0.6902493409343546, 0.6254079011214655)","(0.5888709991406185, 0.579772638829995)","(0.6513986445807091, 0.695682312503007)","(0.5550416787187548, 0.4633515300033819)","(0.609931808668418, 0.7494255997640008)","(0.5483393192569148, 0.31503409098634144)"
"(0.6747845739195688, 0.5443111289909126)","(0.6861436757452297, 0.5515656914466479)","(0.6884192146343522, 0.5545630021528776)","(0.6906296459389192, 0.5577953096592076)","(0.6811671733578338, 0.5478568734266831)","(0.6799644008105188, 0.5483232605985284)","(0.6785847771139981, 0.5490409259473816)","(0.6900818450745462, 0.5822636831056833)","(0.6740130983588315, 0.568090630439057)","(0.6709986515256366, 0.5526987300330398)","(0.665294701402839, 0.5497019738306266)","(0.6906929475999949, 0.6252389297340869)","(0.5882230317675996, 0.5796249708929274)","(0.6517352597974688, 0.6923210258250485)","(0.544457093263285, 0.4685006866921922)","(0.6100787399532092, 0.7487286162543146)","(0.529290632768112, 0.32121392049433817)"
"(0.675617512984155, 0.5442875572295746)","(0.6870241663950599, 0.5516543623172887)","(0.6892845705672592, 0.5546811910776004)","(0.6914796467983376, 0.5579628163562245)","(0.6820793381104118, 0.5479678904815721)","(0.6808900191233722, 0.5484640883121191)","(0.6795252697729023, 0.549204180012773)","(0.6907246086425174, 0.5824790138464719)","(0.6743123310429247, 0.5681637818718858)","(0.6715485013170412, 0.5526647913706064)","(0.665853295015012, 0.5496886187777942)","(0.6909605217424599, 0.624625349934008)","(0.5872318029125823, 0.5802014118585843)","(0.6523207974878517, 0.6869789145209586)","(0.5342425685245685, 0.47730585960519445)","(0.6102126494987874, 0.7476231237669385)","(0.5121551160906868, 0.3308147154487937)"
"(0.6761180673723746, 0.5441886520052301)","(0.6875893462510112, 0.5516438229934331)","(0.6898401303169069, 0.5546767230911978)","(0.6920286104395688, 0.5579642632624497)","(0.682666897495867, 0.5480105885258932)","(0.6814734798211333, 0.5485379488873883)","(0.6800983445349844, 0.5493052599035511)","(0.6912744801083381, 0.5824455261786236)","(0.6744266733145117, 0.5681993775156563)","(0.6718314070523772, 0.5525623847554626)","(0.6661332470553752, 0.5495991424802867)","(0.6910938960966824, 0.6236235385452409)","(0.5860617824923476, 0.5818148272020847)","(0.6531409924124796, 0.684168072569344)","(0.52299445631343, 0.4904737721928916)","(0.6102891179509388, 0.7464013041316229)","(0.4917494842917224, 0.3490015639986477)"
