nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6673678159713745, 0.5471685528755188, 0.9998061656951904)","(0.6796720027923584, 0.5544025897979736, 0.9997679591178894)","(0.6818783283233643, 0.5572097301483154, 0.9997925162315369)","(0.6838183403015137, 0.5601027011871338, 0.9997583627700806)","(0.6742178797721863, 0.5519213676452637, 0.9995161294937134)","(0.6727209687232971, 0.5530185699462891, 0.999447762966156)","(0.6708511114120483, 0.554252564907074, 0.9996429681777954)","(0.6842784881591797, 0.5807545185089111, 0.9996091723442078)","(0.665237307548523, 0.5699307322502136, 0.9996302127838135)","(0.6635618209838867, 0.5555790662765503, 0.999645471572876)","(0.6564303636550903, 0.5544471144676208, 0.9990930557250977)","(0.684432864189148, 0.61148601770401, 0.9999937415122986)","(0.5808230042457581, 0.5849040150642395, 0.9994431138038635)","(0.6492118239402771, 0.667897641658783, 0.8825570344924927)","(0.5310570597648621, 0.48112374544143677, 0.23864886164665222)","(0.6064260601997375, 0.740546703338623, 0.859595000743866)","(0.4976067543029785, 0.34215497970581055, 0.35015836358070374)"
"(0.6679732799530029, 0.54738849401474, 0.999821662902832)","(0.680128812789917, 0.5547096729278564, 0.9997895956039429)","(0.682249903678894, 0.5575445294380188, 0.9998114705085754)","(0.6841015219688416, 0.5604410767555237, 0.99978107213974)","(0.6748852133750916, 0.5520902276039124, 0.9995597004890442)","(0.6734305620193481, 0.5531269907951355, 0.9994968771934509)","(0.6716257929801941, 0.5543124079704285, 0.9996750950813293)","(0.6846134662628174, 0.5813868045806885, 0.9996451735496521)","(0.6661697626113892, 0.5702025294303894, 0.9996632933616638)","(0.6639807820320129, 0.5558915138244629, 0.999677300453186)","(0.6571069955825806, 0.5545178055763245, 0.9991735219955444)","(0.6847874522209167, 0.6164986491203308, 0.9999939799308777)","(0.5810937881469727, 0.5846059322357178, 0.9994823336601257)","(0.6453975439071655, 0.6737047433853149, 0.8768822550773621)","(0.5401039719581604, 0.4694780707359314, 0.3055032789707184)","(0.6059939861297607, 0.7418937087059021, 0.8608185648918152)","(0.5140754580497742, 0.32824116945266724, 0.410505473613739)"
"(0.6688305735588074, 0.5473600029945374, 0.9998334646224976)","(0.6804421544075012, 0.5546773076057434, 0.9998076558113098)","(0.6826212406158447, 0.5575356483459473, 0.9998266696929932)","(0.6845089197158813, 0.5604175925254822, 0.9998002052307129)","(0.6749846339225769, 0.5518462657928467, 0.9995957016944885)","(0.6734482049942017, 0.5527373552322388, 0.9995369911193848)","(0.6715510487556458, 0.5537259578704834, 0.9997016787528992)","(0.6850329041481018, 0.5813208818435669, 0.9996735453605652)","(0.6659832000732422, 0.5690346360206604, 0.9996886849403381)","(0.6655625104904175, 0.5558580756187439, 0.9997013211250305)","(0.6585386991500854, 0.5542548894882202, 0.9992327690124512)","(0.686790943145752, 0.6170933842658997, 0.9999942183494568)","(0.5829117894172668, 0.5778217911720276, 0.9995190501213074)","(0.6468482613563538, 0.6733441948890686, 0.8726032376289368)","(0.5507383346557617, 0.45061102509498596, 0.3668547570705414)","(0.606024444103241, 0.7426174283027649, 0.8634901642799377)","(0.5342684984207153, 0.3149596154689789, 0.466408371925354)"
"(0.6688992381095886, 0.5475001931190491, 0.9998453855514526)","(0.6804355382919312, 0.5547907948493958, 0.999824583530426)","(0.682613730430603, 0.5576653480529785, 0.9998410940170288)","(0.684504508972168, 0.5605685114860535, 0.9998180866241455)","(0.6751019954681396, 0.5518980622291565, 0.9996308088302612)","(0.673656702041626, 0.5527655482292175, 0.9995765089988708)","(0.6718456745147705, 0.5537322163581848, 0.9997274279594421)","(0.6851260662078857, 0.5817084908485413, 0.9997012615203857)","(0.6664206981658936, 0.5690886378288269, 0.9997145533561707)","(0.665613055229187, 0.5559741258621216, 0.9997245073318481)","(0.6589133143424988, 0.5542694330215454, 0.999292254447937)","(0.6872103810310364, 0.6180335283279419, 0.9999944567680359)","(0.5853543877601624, 0.5789260864257812, 0.9995551705360413)","(0.6454237103462219, 0.6749205589294434, 0.8725273609161377)","(0.5634875297546387, 0.45354729890823364, 0.42381560802459717)","(0.605958104133606, 0.743080198764801, 0.8662551641464233)","(0.5574363470077515, 0.3121693730354309, 0.5169448256492615)"
"(0.6694997549057007, 0.5475057363510132, 0.9998564124107361)","(0.6805079579353333, 0.5549236536026001, 0.9998396635055542)","(0.6826465725898743, 0.5578232407569885, 0.9998538494110107)","(0.6845113039016724, 0.5607512593269348, 0.9998341798782349)","(0.6753204464912415, 0.5519673228263855, 0.9996628165245056)","(0.6739287376403809, 0.5528121590614319, 0.9996127486228943)","(0.6721472144126892, 0.5537588000297546, 0.9997508525848389)","(0.6851627826690674, 0.5819015502929688, 0.9997261762619019)","(0.666670024394989, 0.5692171454429626, 0.9997378587722778)","(0.6664304137229919, 0.5559496879577637, 0.9997443556785583)","(0.6600821018218994, 0.554100751876831, 0.9993451833724976)","(0.6874186396598816, 0.6186901330947876, 0.999994695186615)","(0.5863931775093079, 0.5786556601524353, 0.9995870590209961)","(0.6456283330917358, 0.6751454472541809, 0.8756691813468933)","(0.5712134838104248, 0.45610836148262024, 0.4764656722545624)","(0.6052947044372559, 0.7446391582489014, 0.8700026869773865)","(0.5780095458030701, 0.310148149728775, 0.5629281401634216)"
"(0.6695349216461182, 0.5469381213188171, 0.9998680353164673)","(0.6805621981620789, 0.5547181367874146, 0.9998540878295898)","(0.68267822265625, 0.5576996207237244, 0.9998663663864136)","(0.6845284700393677, 0.5607016682624817, 0.9998493790626526)","(0.6755392551422119, 0.551675021648407, 0.9996935129165649)","(0.6742562055587769, 0.552521288394928, 0.9996477961540222)","(0.6726220846176147, 0.5534535646438599, 0.999773383140564)","(0.6853471398353577, 0.5822563171386719, 0.999750554561615)","(0.6676442623138428, 0.5695251822471619, 0.9997607469558716)","(0.6663848757743835, 0.5554487109184265, 0.9997650980949402)","(0.6601872444152832, 0.5531564354896545, 0.9993993043899536)","(0.6874070167541504, 0.6201595067977905, 0.9999949932098389)","(0.5877735614776611, 0.5781296491622925, 0.9996203184127808)","(0.6454175710678101, 0.679229199886322, 0.8797656297683716)","(0.5824032425880432, 0.4491526782512665, 0.5251985788345337)","(0.6050786972045898, 0.7458844780921936, 0.8738912343978882)","(0.6001971960067749, 0.3150920271873474, 0.6047417521476746)"
"(0.669452965259552, 0.5465537905693054, 0.9998704791069031)","(0.6805118918418884, 0.5542944669723511, 0.999861478805542)","(0.6825805902481079, 0.5573034882545471, 0.9998698830604553)","(0.684380054473877, 0.5603504180908203, 0.9998584985733032)","(0.6754907369613647, 0.551266610622406, 0.9997124075889587)","(0.6742026805877686, 0.5521168112754822, 0.9996678829193115)","(0.672572910785675, 0.5530391335487366, 0.9997860789299011)","(0.6853159070014954, 0.5822323560714722, 0.9997628331184387)","(0.6676021814346313, 0.5695297122001648, 0.9997685551643372)","(0.6662837862968445, 0.5549523830413818, 0.9997732639312744)","(0.6601319909095764, 0.552524983882904, 0.9994250535964966)","(0.6875631213188171, 0.6198567152023315, 0.9999951124191284)","(0.5883002281188965, 0.5779708623886108, 0.9996455907821655)","(0.6455832719802856, 0.6788835525512695, 0.8823092579841614)","(0.5932800769805908, 0.44878441095352173, 0.5653742551803589)","(0.605228841304779, 0.7457531690597534, 0.878049373626709)","(0.6203616857528687, 0.32118505239486694, 0.64116370677948)"
"(0.6693913340568542, 0.5460136532783508, 0.9998618960380554)","(0.6804001927375793, 0.5536780953407288, 0.9998618364334106)","(0.6824262142181396, 0.5567546486854553, 0.9998635053634644)","(0.684191107749939, 0.5598841905593872, 0.9998622536659241)","(0.6754522323608398, 0.5505998134613037, 0.99972003698349)","(0.6741729974746704, 0.5514367818832397, 0.9996739029884338)","(0.6725806593894958, 0.5523359179496765, 0.9997895956039429)","(0.6852594614028931, 0.582221508026123, 0.9997667670249939)","(0.6676542162895203, 0.5695340633392334, 0.9997629523277283)","(0.6662113666534424, 0.5544826984405518, 0.999767005443573)","(0.6601377129554749, 0.5519098043441772, 0.9994207620620728)","(0.6875852942466736, 0.6203255653381348, 0.9999950528144836)","(0.5909345746040344, 0.5771046876907349, 0.9996659755706787)","(0.6459877490997314, 0.679644763469696, 0.8868215084075928)","(0.6018655300140381, 0.4503972828388214, 0.6002998352050781)","(0.6053523421287537, 0.7460980415344238, 0.8831868767738342)","(0.6418343782424927, 0.32941627502441406, 0.6723065376281738)"
"(0.6691675782203674, 0.5453597903251648, 0.9998630285263062)","(0.6799079179763794, 0.5525064468383789, 0.9998659491539001)","(0.6818243265151978, 0.5555535554885864, 0.9998626708984375)","(0.6835070848464966, 0.5586857199668884, 0.9998686909675598)","(0.6754012703895569, 0.5494324564933777, 0.999735951423645)","(0.674137532711029, 0.5502497553825378, 0.9996906518936157)","(0.672557532787323, 0.5511108040809631, 0.9997996091842651)","(0.6848928332328796, 0.5820068120956421, 0.9997761845588684)","(0.667688250541687, 0.5694481134414673, 0.9997677206993103)","(0.6656791567802429, 0.5541701912879944, 0.9997662901878357)","(0.6600370407104492, 0.5515121817588806, 0.9994358420372009)","(0.6872252225875854, 0.6208021640777588, 0.9999950528144836)","(0.5924962162971497, 0.577714741230011, 0.9996838569641113)","(0.6462337970733643, 0.6817014217376709, 0.894047737121582)","(0.605364978313446, 0.4552697241306305, 0.6327051520347595)","(0.6054098010063171, 0.7467299103736877, 0.8904524445533752)","(0.6581134796142578, 0.3404141068458557, 0.700361430644989)"
"(0.6688521504402161, 0.5453681349754333, 0.9998654127120972)","(0.6792310476303101, 0.552391529083252, 0.9998692274093628)","(0.6810874342918396, 0.5554574728012085, 0.9998612999916077)","(0.6827365159988403, 0.5586172938346863, 0.9998741149902344)","(0.6750743985176086, 0.5492374897003174, 0.9997511506080627)","(0.673923134803772, 0.5500035881996155, 0.9997072219848633)","(0.672430157661438, 0.5507907867431641, 0.9998093843460083)","(0.6846627593040466, 0.5824465155601501, 0.9997835755348206)","(0.6676622629165649, 0.5695004463195801, 0.9997714757919312)","(0.6651808619499207, 0.5542003512382507, 0.9997636079788208)","(0.6599666476249695, 0.5515280961990356, 0.9994490146636963)","(0.6861929297447205, 0.6224937438964844, 0.9999948740005493)","(0.5940951704978943, 0.578135073184967, 0.9996985197067261)","(0.6458713412284851, 0.6856418251991272, 0.9005454182624817)","(0.6119705438613892, 0.4611463248729706, 0.6592416763305664)","(0.6057173609733582, 0.7480321526527405, 0.8972566723823547)","(0.6733118891716003, 0.3515671193599701, 0.7247940897941589)"
"(0.6687981486320496, 0.545444667339325, 0.9998645186424255)","(0.6788804531097412, 0.5523365139961243, 0.9998663663864136)","(0.6807535290718079, 0.5554217100143433, 0.999853789806366)","(0.6824308633804321, 0.5585969090461731, 0.9998751282691956)","(0.6747119426727295, 0.5489642024040222, 0.9997593760490417)","(0.6735337376594543, 0.5495676398277283, 0.99971604347229)","(0.6719903945922852, 0.5501123070716858, 0.9998119473457336)","(0.6846567392349243, 0.5826252102851868, 0.9997838139533997)","(0.6676462292671204, 0.5692724585533142, 0.9997643232345581)","(0.6651661992073059, 0.5546585917472839, 0.9997529983520508)","(0.6598963737487793, 0.5516355633735657, 0.9994485378265381)","(0.6862298250198364, 0.6235413551330566, 0.9999949932098389)","(0.5950759053230286, 0.5783911347389221, 0.999707043170929)","(0.6460283994674683, 0.6867554783821106, 0.9076301455497742)","(0.6209965944290161, 0.4675677418708801, 0.6776014566421509)","(0.60589998960495, 0.7491136193275452, 0.9047658443450928)","(0.6815487742424011, 0.38174599409103394, 0.7440187931060791)"
"(0.6687584519386292, 0.545924186706543, 0.9998606443405151)","(0.6788321733474731, 0.5524101853370667, 0.9998589754104614)","(0.6807175874710083, 0.5554980039596558, 0.9998405575752258)","(0.6824063658714294, 0.5586668848991394, 0.9998728632926941)","(0.6746051907539368, 0.5489741563796997, 0.9997634291648865)","(0.6733719706535339, 0.5495569109916687, 0.9997185468673706)","(0.6717430949211121, 0.5500296354293823, 0.999809980392456)","(0.6846840977668762, 0.5827805399894714, 0.9997773170471191)","(0.6675617098808289, 0.5691008567810059, 0.9997521638870239)","(0.6651827096939087, 0.5555943846702576, 0.9997355341911316)","(0.6598331332206726, 0.552084743976593, 0.999440610408783)","(0.6869134306907654, 0.6240834593772888, 0.9999952912330627)","(0.5957037210464478, 0.5789358019828796, 0.9997216463088989)","(0.6476768255233765, 0.6858788728713989, 0.913835346698761)","(0.626763105392456, 0.47893112897872925, 0.6893178224563599)","(0.6064727902412415, 0.7492172122001648, 0.9112507104873657)","(0.6937997341156006, 0.40481844544410706, 0.759541392326355)"
"(0.6681596040725708, 0.5461385846138, 0.9998573660850525)","(0.6784822344779968, 0.5524122714996338, 0.99985671043396)","(0.6804491877555847, 0.5554990768432617, 0.9998347759246826)","(0.6822232604026794, 0.5586668848991394, 0.9998733997344971)","(0.6740102767944336, 0.5488106608390808, 0.9997713565826416)","(0.6726293563842773, 0.5491258502006531, 0.9997259974479675)","(0.6708478927612305, 0.5492175817489624, 0.999811053276062)","(0.6846905946731567, 0.5827682614326477, 0.9997761845588684)","(0.6670341491699219, 0.5664455890655518, 0.9997472763061523)","(0.6643857359886169, 0.5559535026550293, 0.999725341796875)","(0.6582373380661011, 0.5520935654640198, 0.9994404315948486)","(0.6869885921478271, 0.6239883899688721, 0.9999955296516418)","(0.5964751243591309, 0.5798799395561218, 0.99973064661026)","(0.6460996270179749, 0.6858962178230286, 0.917872965335846)","(0.6132165193557739, 0.511616051197052, 0.6890047788619995)","(0.6065070629119873, 0.7492541670799255, 0.9146286249160767)","(0.700762927532196, 0.42483144998550415, 0.763190746307373)"
"(0.6670358777046204, 0.5471448302268982, 0.9998582601547241)","(0.6776619553565979, 0.5524274706840515, 0.9998602867126465)","(0.6798104047775269, 0.5555223226547241, 0.9998399019241333)","(0.6817794442176819, 0.5587027668952942, 0.9998772144317627)","(0.6724739074707031, 0.548516571521759, 0.9997828602790833)","(0.6707857251167297, 0.5483331680297852, 0.9997396469116211)","(0.6687051057815552, 0.5477227568626404, 0.9998140931129456)","(0.6846628785133362, 0.5827268362045288, 0.999785840511322)","(0.6644771695137024, 0.5607184767723083, 0.9997455477714539)","(0.6633055210113525, 0.5576111078262329, 0.9997300505638123)","(0.6562836170196533, 0.5527004599571228, 0.9994500279426575)","(0.6870109438896179, 0.625859797000885, 0.9999955892562866)","(0.5960127711296082, 0.581307590007782, 0.9996898174285889)","(0.6438059210777283, 0.688652515411377, 0.9175568222999573)","(0.576991617679596, 0.5570954084396362, 0.639815628528595)","(0.6062147617340088, 0.7496530413627625, 0.9149062633514404)","(0.6541590094566345, 0.5068362951278687, 0.719808042049408)"
"(0.6662222743034363, 0.5484112501144409, 0.9998610019683838)","(0.6773236989974976, 0.5525950789451599, 0.9998638033866882)","(0.6795961260795593, 0.5557034611701965, 0.999845564365387)","(0.6816695332527161, 0.558892011642456, 0.9998804330825806)","(0.6718657612800598, 0.5484925508499146, 0.9997938275337219)","(0.670186460018158, 0.5481454133987427, 0.9997530579566956)","(0.6681333780288696, 0.5472700595855713, 0.9998161792755127)","(0.6847753524780273, 0.5826339721679688, 0.9997959136962891)","(0.6644182205200195, 0.5593365430831909, 0.9997466206550598)","(0.6624918580055237, 0.559272825717926, 0.9997393488883972)","(0.655400812625885, 0.5539461374282837, 0.9994692802429199)","(0.6867863535881042, 0.627007007598877, 0.9999956488609314)","(0.5957088470458984, 0.5859383940696716, 0.9996570944786072)","(0.641573429107666, 0.6885803937911987, 0.9127044677734375)","(0.5503827333450317, 0.5852127075195312, 0.5865169167518616)","(0.6063538789749146, 0.7495722770690918, 0.9138110876083374)","(0.5999131202697754, 0.5465899705886841, 0.6720184087753296)"
"(0.6664677858352661, 0.549830436706543, 0.9998705387115479)","(0.6774965524673462, 0.5532155632972717, 0.9998730421066284)","(0.6798133254051208, 0.5563146471977234, 0.9998562932014465)","(0.6819535493850708, 0.5594744086265564, 0.9998885989189148)","(0.672033965587616, 0.5487744808197021, 0.9998100399971008)","(0.670400857925415, 0.5483028888702393, 0.9997723698616028)","(0.6684089303016663, 0.5473259091377258, 0.9998282194137573)","(0.6853914856910706, 0.5821945667266846, 0.9998103380203247)","(0.6646476984024048, 0.5592503547668457, 0.9997627139091492)","(0.6627203226089478, 0.5607865452766418, 0.9997589588165283)","(0.6557071208953857, 0.5554884672164917, 0.9995111227035522)","(0.6867831349372864, 0.6268371939659119, 0.9999959468841553)","(0.596738874912262, 0.5896146297454834, 0.99967360496521)","(0.6389302015304565, 0.6883751153945923, 0.9070340394973755)","(0.5361612439155579, 0.6029471755027771, 0.5368384718894958)","(0.6063228845596313, 0.7495386600494385, 0.9111530780792236)","(0.5444940328598022, 0.5808668732643127, 0.6260184645652771)"
"(0.6661896109580994, 0.5510686039924622, 0.9998714923858643)","(0.6773986220359802, 0.5535417199134827, 0.9998745322227478)","(0.6797265410423279, 0.5565194487571716, 0.9998584389686584)","(0.681892454624176, 0.5596023201942444, 0.9998900294303894)","(0.6720033288002014, 0.5494278073310852, 0.9998169541358948)","(0.6704111695289612, 0.5491407513618469, 0.9997805953025818)","(0.6684349179267883, 0.548492968082428, 0.9998278021812439)","(0.6853589415550232, 0.5820653438568115, 0.9998162388801575)","(0.6646578907966614, 0.5593623518943787, 0.9997604489326477)","(0.6622270941734314, 0.561985969543457, 0.9997633099555969)","(0.655562162399292, 0.5576733350753784, 0.9995246529579163)","(0.6864690780639648, 0.6281740069389343, 0.9999960660934448)","(0.6117143630981445, 0.5893439650535583, 0.99964439868927)","(0.6380258202552795, 0.700792670249939, 0.904184103012085)","(0.5390883088111877, 0.5817948579788208, 0.49840301275253296)","(0.6064040064811707, 0.7501400113105774, 0.9090628623962402)","(0.6136338710784912, 0.5424549579620361, 0.5876618027687073)"
