nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.4800746738910675, 0.38238412141799927, 0.9999932646751404)","(0.4910631477832794, 0.37217986583709717, 0.9999825358390808)","(0.498569518327713, 0.3723681569099426, 0.9999796152114868)","(0.505085825920105, 0.37263041734695435, 0.9999818801879883)","(0.46930861473083496, 0.3718174695968628, 0.9999763369560242)","(0.46176451444625854, 0.37190356850624084, 0.9999712109565735)","(0.45547592639923096, 0.37210482358932495, 0.9999711513519287)","(0.5139698386192322, 0.3776106536388397, 0.9999502897262573)","(0.4450702667236328, 0.37786415219306946, 0.9999479055404663)","(0.49410587549209595, 0.39406082034111023, 0.9999943375587463)","(0.46432018280029297, 0.39369767904281616, 0.9999914169311523)","(0.5698565244674683, 0.4350474774837494, 0.9999980330467224)","(0.3837377429008484, 0.4303191602230072, 0.9999628663063049)","(0.5843358635902405, 0.5050266981124878, 0.9926455616950989)","(0.32668739557266235, 0.4949797987937927, 0.988053560256958)","(0.5937735438346863, 0.5633363127708435, 0.9977913498878479)","(0.28989893198013306, 0.5544703006744385, 0.9826058149337769)"
"(0.48012739419937134, 0.38225069642066956, 0.9999934434890747)","(0.4911285936832428, 0.37209683656692505, 0.999983012676239)","(0.4986496567726135, 0.3723078668117523, 0.9999802112579346)","(0.5051689147949219, 0.37257641553878784, 0.9999824166297913)","(0.4693527817726135, 0.3717356026172638, 0.9999768733978271)","(0.461822509765625, 0.37183550000190735, 0.9999718070030212)","(0.45553842186927795, 0.37205153703689575, 0.9999717473983765)","(0.5140475630760193, 0.3775857388973236, 0.9999517202377319)","(0.4451688826084137, 0.3778514862060547, 0.9999489784240723)","(0.4942004084587097, 0.39397934079170227, 0.9999945163726807)","(0.464377760887146, 0.39360326528549194, 0.9999916553497314)","(0.5698754787445068, 0.4350566267967224, 0.9999980926513672)","(0.3838742971420288, 0.43031835556030273, 0.9999628663063049)","(0.5843100547790527, 0.5050374865531921, 0.9927495718002319)","(0.3270370662212372, 0.4949820935726166, 0.9880333542823792)","(0.5937439799308777, 0.5633357763290405, 0.9978505969047546)","(0.29021701216697693, 0.5542435050010681, 0.9827057123184204)"
"(0.48013028502464294, 0.38200870156288147, 0.999993622303009)","(0.491138756275177, 0.371987521648407, 0.9999834895133972)","(0.49866554141044617, 0.37223464250564575, 0.9999807476997375)","(0.505184531211853, 0.3725184202194214, 0.9999829530715942)","(0.46937283873558044, 0.37159401178359985, 0.9999774098396301)","(0.46187126636505127, 0.3716999292373657, 0.999972403049469)","(0.4555900990962982, 0.37192291021347046, 0.9999722838401794)","(0.5140672922134399, 0.3775673508644104, 0.9999531507492065)","(0.44526025652885437, 0.37779220938682556, 0.9999500513076782)","(0.4942035377025604, 0.3938141465187073, 0.999994695186615)","(0.4643794596195221, 0.39333775639533997, 0.9999918937683105)","(0.569838285446167, 0.43505483865737915, 0.999998152256012)","(0.3840203583240509, 0.43029549717903137, 0.9999629259109497)","(0.5843091011047363, 0.5050308108329773, 0.9928683638572693)","(0.32708051800727844, 0.49496427178382874, 0.9880232214927673)","(0.593675434589386, 0.5633344650268555, 0.9979104995727539)","(0.2903178334236145, 0.5541430711746216, 0.9827487468719482)"
"(0.4801923930644989, 0.38157761096954346, 0.9999936819076538)","(0.4912010431289673, 0.37176206707954407, 0.9999837875366211)","(0.49871742725372314, 0.37207064032554626, 0.9999811053276062)","(0.5052308440208435, 0.37238264083862305, 0.9999833106994629)","(0.46951448917388916, 0.3712998926639557, 0.999977707862854)","(0.4620904326438904, 0.3714008331298828, 0.9999727010726929)","(0.4557781219482422, 0.37161847949028015, 0.9999725222587585)","(0.5140993595123291, 0.3775152564048767, 0.9999541640281677)","(0.4454110264778137, 0.3776335120201111, 0.9999504685401917)","(0.4942229092121124, 0.39350852370262146, 0.9999948143959045)","(0.4644589126110077, 0.3928501307964325, 0.9999920129776001)","(0.5697325468063354, 0.4350544512271881, 0.9999982118606567)","(0.38407397270202637, 0.4302842915058136, 0.9999623894691467)","(0.584306538105011, 0.5049618482589722, 0.992951512336731)","(0.32708925008773804, 0.4949287474155426, 0.9878678917884827)","(0.5935173630714417, 0.5633316040039062, 0.9979599714279175)","(0.29046300053596497, 0.553890585899353, 0.9826521873474121)"
"(0.480226069688797, 0.3810885548591614, 0.9999938011169434)","(0.49121445417404175, 0.3714921176433563, 0.9999842047691345)","(0.4987304210662842, 0.37185904383659363, 0.9999815821647644)","(0.5052478313446045, 0.3722008466720581, 0.9999837875366211)","(0.4695478081703186, 0.3709891438484192, 0.9999781250953674)","(0.46215587854385376, 0.37109801173210144, 0.9999731779098511)","(0.45584431290626526, 0.37132319808006287, 0.999972939491272)","(0.5141127705574036, 0.3774455785751343, 0.999955415725708)","(0.4454389810562134, 0.3775002062320709, 0.9999510645866394)","(0.4942455589771271, 0.3931829035282135, 0.9999949336051941)","(0.4644835293292999, 0.39236465096473694, 0.9999921917915344)","(0.5696737170219421, 0.4350760877132416, 0.9999982714653015)","(0.3841158151626587, 0.430282324552536, 0.9999618530273438)","(0.5841993093490601, 0.5049479603767395, 0.9930391907691956)","(0.3270842730998993, 0.494840145111084, 0.9876679182052612)","(0.5933302044868469, 0.5633285045623779, 0.9980078935623169)","(0.2904815673828125, 0.5536280870437622, 0.9824557304382324)"
"(0.48023197054862976, 0.3806174397468567, 0.9999938011169434)","(0.49120092391967773, 0.37121158838272095, 0.9999842643737793)","(0.4987247586250305, 0.3716152012348175, 0.999981701374054)","(0.5052494406700134, 0.37197646498680115, 0.9999839067459106)","(0.46954426169395447, 0.37070199847221375, 0.9999780058860779)","(0.462158203125, 0.3708265423774719, 0.9999730587005615)","(0.4558471143245697, 0.37106430530548096, 0.9999727606773376)","(0.5141175985336304, 0.37733379006385803, 0.9999558329582214)","(0.4454099237918854, 0.3773788809776306, 0.9999505877494812)","(0.4942568242549896, 0.39285707473754883, 0.9999949932098389)","(0.46448540687561035, 0.3919435441493988, 0.9999921917915344)","(0.5696429014205933, 0.43508681654930115, 0.9999982714653015)","(0.3841269016265869, 0.4302607476711273, 0.9999610781669617)","(0.5840696692466736, 0.5049452185630798, 0.9931079745292664)","(0.32697558403015137, 0.49478405714035034, 0.987427294254303)","(0.5932843089103699, 0.5633466243743896, 0.9980469346046448)","(0.29047372937202454, 0.5536454916000366, 0.9822558760643005)"
"(0.4802170395851135, 0.38052597641944885, 0.9999939203262329)","(0.49115046858787537, 0.37116238474845886, 0.9999845623970032)","(0.49868378043174744, 0.3715789020061493, 0.9999820590019226)","(0.5052201151847839, 0.3719478249549866, 0.9999842047691345)","(0.469517320394516, 0.37063220143318176, 0.9999783635139465)","(0.46215057373046875, 0.37076336145401, 0.9999735355377197)","(0.4558456242084503, 0.3710085153579712, 0.9999732375144958)","(0.5141000747680664, 0.37733039259910583, 0.9999566078186035)","(0.44534799456596375, 0.37736761569976807, 0.9999514818191528)","(0.494243323802948, 0.39280277490615845, 0.9999951124191284)","(0.4644288420677185, 0.39187270402908325, 0.999992311000824)","(0.5695182681083679, 0.43515336513519287, 0.9999982714653015)","(0.38411301374435425, 0.4302603602409363, 0.9999608993530273)","(0.5838823914527893, 0.5049997568130493, 0.9931743741035461)","(0.32665520906448364, 0.4947572946548462, 0.9874871373176575)","(0.5931203961372375, 0.5634269714355469, 0.9980775117874146)","(0.29028230905532837, 0.5538904070854187, 0.9823437333106995)"
"(0.48021945357322693, 0.3805084228515625, 0.9999939203262329)","(0.4910985231399536, 0.3711470365524292, 0.9999845027923584)","(0.4986207187175751, 0.3715650141239166, 0.9999819993972778)","(0.5051552057266235, 0.3719329833984375, 0.9999841451644897)","(0.4695110321044922, 0.3706119954586029, 0.9999783039093018)","(0.46215176582336426, 0.370746910572052, 0.9999735355377197)","(0.4558476209640503, 0.37099698185920715, 0.9999732375144958)","(0.5140088200569153, 0.37731900811195374, 0.9999563694000244)","(0.44526198506355286, 0.37736743688583374, 0.9999516010284424)","(0.4942430257797241, 0.3927925229072571, 0.9999951124191284)","(0.46442878246307373, 0.3918655216693878, 0.999992311000824)","(0.569310188293457, 0.43517372012138367, 0.9999982714653015)","(0.38397789001464844, 0.430289626121521, 0.9999606609344482)","(0.5836982727050781, 0.5049946308135986, 0.9931970834732056)","(0.32602667808532715, 0.4947536885738373, 0.9876651167869568)","(0.5929709076881409, 0.5634414553642273, 0.9980895519256592)","(0.2898614704608917, 0.5539448857307434, 0.9824588298797607)"
"(0.4802205264568329, 0.38050469756126404, 0.9999939799308777)","(0.4910503327846527, 0.37114179134368896, 0.999984622001648)","(0.4985608160495758, 0.37155574560165405, 0.9999821782112122)","(0.505096435546875, 0.3719184100627899, 0.9999843239784241)","(0.46949687600135803, 0.37060949206352234, 0.9999784827232361)","(0.4621458053588867, 0.37074553966522217, 0.9999738931655884)","(0.4558429419994354, 0.3709964454174042, 0.9999735355377197)","(0.5139158368110657, 0.3772909939289093, 0.9999566674232483)","(0.4451187551021576, 0.3773663640022278, 0.9999522566795349)","(0.4942297339439392, 0.3927770256996155, 0.9999951124191284)","(0.4644246995449066, 0.39184626936912537, 0.9999923706054688)","(0.5689849257469177, 0.4352916181087494, 0.9999982714653015)","(0.38378238677978516, 0.4303257167339325, 0.9999604225158691)","(0.583245038986206, 0.5050190091133118, 0.9931890368461609)","(0.3256863057613373, 0.49471315741539, 0.9878493547439575)","(0.5926364660263062, 0.5633972883224487, 0.9980776906013489)","(0.2891814708709717, 0.5538042783737183, 0.9825499653816223)"
"(0.4800817370414734, 0.3805137872695923, 0.9999940991401672)","(0.4909021556377411, 0.37114161252975464, 0.999984860420227)","(0.4984847605228424, 0.3715507686138153, 0.999982476234436)","(0.5050631761550903, 0.3719031512737274, 0.9999845623970032)","(0.4692665636539459, 0.3706234395503998, 0.9999788403511047)","(0.46192875504493713, 0.37077340483665466, 0.9999744296073914)","(0.45565664768218994, 0.3710337281227112, 0.9999740123748779)","(0.5139265656471252, 0.37726396322250366, 0.9999570250511169)","(0.44478076696395874, 0.3773938715457916, 0.9999532103538513)","(0.4941793382167816, 0.3927852511405945, 0.9999951124191284)","(0.4642631411552429, 0.39186176657676697, 0.9999924302101135)","(0.5689294338226318, 0.4354151785373688, 0.9999982714653015)","(0.3834780156612396, 0.4303534924983978, 0.9999603033065796)","(0.5830620527267456, 0.5050017833709717, 0.9932103157043457)","(0.3253682255744934, 0.494731605052948, 0.988042414188385)","(0.59201979637146, 0.5631832480430603, 0.9980565905570984)","(0.2887670695781708, 0.5535964369773865, 0.982745349407196)"
"(0.4797469675540924, 0.380607932806015, 0.9999942183494568)","(0.4905319809913635, 0.3711675703525543, 0.9999849796295166)","(0.4982328712940216, 0.3715618848800659, 0.9999826550483704)","(0.5049044489860535, 0.3719073534011841, 0.9999846816062927)","(0.4687660038471222, 0.37069156765937805, 0.9999791383743286)","(0.46145111322402954, 0.3708759546279907, 0.9999748468399048)","(0.45522767305374146, 0.37115201354026794, 0.9999744296073914)","(0.513866126537323, 0.37726691365242004, 0.9999571442604065)","(0.44414108991622925, 0.3774731755256653, 0.9999540448188782)","(0.4939556121826172, 0.3928731381893158, 0.9999951124191284)","(0.46387118101119995, 0.39198049902915955, 0.9999924302101135)","(0.5684403777122498, 0.43541771173477173, 0.9999982714653015)","(0.3832606077194214, 0.4303644597530365, 0.99996018409729)","(0.5830235481262207, 0.5044522881507874, 0.9932593107223511)","(0.3249938488006592, 0.49471816420555115, 0.988268256187439)","(0.5909407734870911, 0.5627307295799255, 0.9980427622795105)","(0.28846418857574463, 0.5534559488296509, 0.9829301238059998)"
"(0.47882527112960815, 0.38098767399787903, 0.9999943375587463)","(0.4896111488342285, 0.37139663100242615, 0.9999852180480957)","(0.4974333643913269, 0.3717895448207855, 0.9999828934669495)","(0.5042861104011536, 0.3721415102481842, 0.999984860420227)","(0.46779102087020874, 0.37094029784202576, 0.9999794960021973)","(0.46054962277412415, 0.37117069959640503, 0.9999753832817078)","(0.4544234573841095, 0.37147191166877747, 0.9999749064445496)","(0.5134086608886719, 0.3775957226753235, 0.9999575614929199)","(0.4430321753025055, 0.37769559025764465, 0.999954879283905)","(0.49315813183784485, 0.393257200717926, 0.9999951720237732)","(0.46280378103256226, 0.39235419034957886, 0.9999924898147583)","(0.5675287246704102, 0.43542036414146423, 0.9999982714653015)","(0.38261422514915466, 0.4303876757621765, 0.9999602437019348)","(0.5829985737800598, 0.5040117502212524, 0.9933276772499084)","(0.32474103569984436, 0.49469634890556335, 0.9884527921676636)","(0.5900259613990784, 0.5624889135360718, 0.998034656047821)","(0.28835687041282654, 0.5533980131149292, 0.9830765724182129)"
"(0.47822305560112, 0.38098639249801636, 0.9999944567680359)","(0.4886687695980072, 0.3713884949684143, 0.9999854564666748)","(0.49649760127067566, 0.3717825710773468, 0.9999831914901733)","(0.5034418702125549, 0.3721390664577484, 0.9999850988388062)","(0.4669937789440155, 0.37093839049339294, 0.9999798536300659)","(0.4598570466041565, 0.3711724281311035, 0.999975860118866)","(0.4537094831466675, 0.37147900462150574, 0.9999752640724182)","(0.5126056671142578, 0.37759312987327576, 0.9999582171440125)","(0.4420098662376404, 0.37775298953056335, 0.9999555945396423)","(0.4926542043685913, 0.3932588994503021, 0.999995231628418)","(0.4621662199497223, 0.3923601508140564, 0.9999925494194031)","(0.5665684342384338, 0.43540921807289124, 0.9999982714653015)","(0.38219380378723145, 0.43040698766708374, 0.9999604821205139)","(0.582880437374115, 0.503847599029541, 0.9934189915657043)","(0.3246408700942993, 0.49465763568878174, 0.9886401891708374)","(0.5887718200683594, 0.5624469518661499, 0.9980515241622925)","(0.2879303991794586, 0.5533967614173889, 0.9832080602645874)"
"(0.4775673747062683, 0.3809056878089905, 0.9999945163726807)","(0.48772430419921875, 0.3713341951370239, 0.9999855160713196)","(0.49552708864212036, 0.3717223107814789, 0.9999833703041077)","(0.5025420784950256, 0.3720914125442505, 0.9999852180480957)","(0.4662233889102936, 0.3709079325199127, 0.9999799132347107)","(0.4592032730579376, 0.3711574375629425, 0.9999759793281555)","(0.4530586004257202, 0.3714691400527954, 0.9999752640724182)","(0.5118182897567749, 0.37753430008888245, 0.9999586343765259)","(0.44136810302734375, 0.3777673840522766, 0.9999555349349976)","(0.4921434223651886, 0.3931885361671448, 0.999995231628418)","(0.46169352531433105, 0.39231204986572266, 0.9999924898147583)","(0.5655385851860046, 0.4353172183036804, 0.9999982714653015)","(0.38193362951278687, 0.43042173981666565, 0.9999603033065796)","(0.5822941064834595, 0.5036728978157043, 0.9934982061386108)","(0.324508398771286, 0.49465835094451904, 0.9886658787727356)","(0.5872160196304321, 0.5622009634971619, 0.9980798959732056)","(0.2875784933567047, 0.5534244179725647, 0.9831861257553101)"
"(0.47727611660957336, 0.3808225691318512, 0.9999942779541016)","(0.4870467483997345, 0.3712835907936096, 0.9999849200248718)","(0.4947502911090851, 0.37165701389312744, 0.9999827146530151)","(0.5017427802085876, 0.3720250427722931, 0.9999846816062927)","(0.4657159149646759, 0.370877742767334, 0.9999790191650391)","(0.45875853300094604, 0.37113815546035767, 0.9999749064445496)","(0.452624648809433, 0.3714510202407837, 0.9999741315841675)","(0.5110047459602356, 0.3773663341999054, 0.9999572038650513)","(0.44093161821365356, 0.377767413854599, 0.999953031539917)","(0.491828978061676, 0.39311283826828003, 0.9999950528144836)","(0.4615219831466675, 0.392278790473938, 0.9999921321868896)","(0.5651275515556335, 0.43513309955596924, 0.9999982714653015)","(0.3814471364021301, 0.4304066598415375, 0.9999592900276184)","(0.5818899273872375, 0.5035749077796936, 0.993522584438324)","(0.324124276638031, 0.4946593940258026, 0.9885148406028748)","(0.5860860347747803, 0.5621853470802307, 0.9980835318565369)","(0.28740394115448, 0.5534251928329468, 0.9829091429710388)"
"(0.47592687606811523, 0.38046613335609436, 0.9999940395355225)","(0.4858810305595398, 0.3711068332195282, 0.9999843835830688)","(0.49345865845680237, 0.3714439272880554, 0.9999820590019226)","(0.5005900859832764, 0.3718254268169403, 0.9999841451644897)","(0.4645424485206604, 0.37074822187423706, 0.999978244304657)","(0.4576771557331085, 0.37102243304252625, 0.9999739527702332)","(0.4515450894832611, 0.3713230490684509, 0.9999731183052063)","(0.5100746154785156, 0.37710532546043396, 0.9999556541442871)","(0.4400732219219208, 0.37768998742103577, 0.9999510049819946)","(0.4906070828437805, 0.3926713168621063, 0.9999948740005493)","(0.4603707194328308, 0.3918556869029999, 0.999991774559021)","(0.5643280744552612, 0.4348054528236389, 0.9999982118606567)","(0.38060709834098816, 0.43039998412132263, 0.9999581575393677)","(0.5814213752746582, 0.5034574866294861, 0.9934905171394348)","(0.3233737647533417, 0.494669109582901, 0.9882533550262451)","(0.5851154327392578, 0.5620782971382141, 0.9980623722076416)","(0.2871665060520172, 0.5534413456916809, 0.982532799243927)"
