nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.48022252043366254, 0.3811621458241442)","(0.49120563747999657, 0.37152141541034267)","(0.4987245325719849, 0.37187108098765986)","(0.5052428005180725, 0.3722056497088131)","(0.469527635888343, 0.3710414657503861)","(0.4621126423904678, 0.37115544775427156)","(0.45580609972938335, 0.3713856133825581)","(0.5141110957919311, 0.37744133935108126)","(0.44541757958474515, 0.37753388035547564)","(0.49425633123148954, 0.3932341219106207)","(0.46447355312345284, 0.3924774471279633)","(0.5697021199550952, 0.4350689732250365)","(0.38413675244038004, 0.43027398747442025)","(0.5841881573061299, 0.5049770913479779)","(0.3270410651510419, 0.49485665420830216)","(0.5934484243948712, 0.5633763123503388)","(0.2904960868797664, 0.5538452128708236)"
"(0.4802564633337222, 0.380844440701959)","(0.49121533296047215, 0.371347006592718)","(0.4987247365337997, 0.3717329226312667)","(0.5052399688111607, 0.3720847290434768)","(0.46958234579691066, 0.37083555094567844)","(0.46219413451381597, 0.3709536826971813)","(0.4558811282222376, 0.3711888737333968)","(0.5140949644686748, 0.3773875879102106)","(0.44545137875285834, 0.37744224842611807)","(0.49427119147527576, 0.39301426399560047)","(0.46450198926292197, 0.39216121510192314)","(0.5696108874741146, 0.4351060327950067)","(0.3841297095055355, 0.4302731051450574)","(0.5840260785220677, 0.5050210530385559)","(0.3268363766875863, 0.49481155620866274)","(0.5933606685736253, 0.5634244883254982)","(0.2903647315113145, 0.5538031414394345)"
"(0.4803186767584804, 0.3805834701011239)","(0.4912418699486838, 0.3711974577053451)","(0.49874817046808023, 0.37160672438450426)","(0.5052580227662923, 0.37196862537822045)","(0.46963684945117723, 0.370666227765851)","(0.4622648101308694, 0.3707877401010703)","(0.4559461563339332, 0.3710267801523772)","(0.514097009644365, 0.3773131116981559)","(0.44545153519768355, 0.3773638704717862)","(0.4943232219535998, 0.39282481222997534)","(0.46456204490228237, 0.39190653862653163)","(0.5695238124518418, 0.43516002626685923)","(0.3840933940210551, 0.43027958808801203)","(0.5838200494403896, 0.50504806936482)","(0.3265232170795235, 0.4947727767876544)","(0.5931802254456753, 0.5634285087907798)","(0.2900851595373982, 0.5537748174233882)"
"(0.4802964687486361, 0.3804657122333019)","(0.4912093946566959, 0.37112337031286713)","(0.49873919753761664, 0.3715424042342712)","(0.5052652135317709, 0.37190746253742835)","(0.4695896978700643, 0.3705901436177731)","(0.46222529600272466, 0.3707231061580862)","(0.4559212914713623, 0.37097008460329484)","(0.5141109230912937, 0.37728299377681573)","(0.4453297641588545, 0.3773422835868008)","(0.49431669823217605, 0.3927489183582634)","(0.4645194311936706, 0.3918039451390166)","(0.5693848388734132, 0.43522557532870776)","(0.38396977086167317, 0.43029512009976445)","(0.583600623763248, 0.5050051099770563)","(0.3261555347826105, 0.4947458735573831)","(0.5929036882373849, 0.5633588543027165)","(0.2897582732853084, 0.5537366025097732)"
"(0.480157698089983, 0.3804870029012648)","(0.4910512665907552, 0.3711278661564521)","(0.49862757318225603, 0.37154531124588575)","(0.5051945643825142, 0.37190714527121316)","(0.4693919638375868, 0.3706048683964575)","(0.4620348347094797, 0.3707538163050635)","(0.45575805414806814, 0.3710116523129131)","(0.5140637196860958, 0.3772996388948888)","(0.4450078100869159, 0.37737924041170146)","(0.4942163624268878, 0.3927814370685533)","(0.4643256542704888, 0.3918393152160253)","(0.5691442968962088, 0.4352986699356631)","(0.3837501884618292, 0.4303157124624951)","(0.5834272327400878, 0.5048974300875819)","(0.32575892846345417, 0.49472616477446224)","(0.5924994257780235, 0.5632477516616708)","(0.28937113500419537, 0.5537033756296129)"
"(0.47986039554044746, 0.3805917730003534)","(0.49071595295048087, 0.37118025224803564)","(0.49835544741237187, 0.37159144121172344)","(0.5049923934858729, 0.3719491532771467)","(0.46902459422191634, 0.37067196009320336)","(0.4616966571980155, 0.37083888623542244)","(0.4554493502303447, 0.37110770637894647)","(0.5139142202608524, 0.3773559261729953)","(0.4445012094396543, 0.37744968170886356)","(0.4939921216253367, 0.39287741145331906)","(0.46397416102580635, 0.3919479906003245)","(0.5686991438443301, 0.4353691973052668)","(0.38346804049743166, 0.4303423583785424)","(0.583255926212232, 0.5047137795628378)","(0.32539569428472875, 0.4947148057130678)","(0.5918550345447526, 0.5630702570879667)","(0.28894993232124677, 0.5536525606553327)"
"(0.4795259121970429, 0.3807423382928051)","(0.49025200685976933, 0.3712574376926564)","(0.49795730999021925, 0.37166334462888395)","(0.5046669061367339, 0.37201732640222035)","(0.4685621415123805, 0.3707644889404732)","(0.46128032716004264, 0.37095092393301665)","(0.4550654916635492, 0.37123195670701487)","(0.5136401971459121, 0.3774311921118586)","(0.4438871006309857, 0.3775420301444055)","(0.4937387936876658, 0.3930236342903626)","(0.4635921875080039, 0.3921096784807316)","(0.5681330164273592, 0.43542838555116015)","(0.38315623234479934, 0.4303700899605438)","(0.5830740891136502, 0.50447839693034)","(0.3251146569257579, 0.494701667612806)","(0.590959058774936, 0.5628583431243909)","(0.288540626947697, 0.5535593207899518)"
"(0.47906257229529436, 0.3808574673734909)","(0.4896172694254043, 0.37132124106089354)","(0.4973664851316494, 0.37172276601369086)","(0.5041521598686994, 0.37207557292251403)","(0.46797042168103836, 0.3708416645899249)","(0.46075910371500395, 0.37104748060931214)","(0.45458432816681144, 0.3713375122952858)","(0.5131966339680432, 0.3774894698933296)","(0.4432034305620315, 0.3776256881810577)","(0.49335272071800695, 0.3931333773480715)","(0.4631125280907114, 0.3922321572031461)","(0.5674863418776963, 0.43543213168224343)","(0.3827975515302253, 0.4303944806257893)","(0.5828881404060874, 0.5042046875386816)","(0.324861115856327, 0.4946883834186422)","(0.589865567245129, 0.5626244089264426)","(0.2881826004642991, 0.5534576252623884)"
"(0.47848239443796875, 0.3809070689278057)","(0.4888389321751816, 0.3713565932842965)","(0.4966011084876705, 0.37175263690226085)","(0.503466615032206, 0.3721106995791552)","(0.46727069274528976, 0.37088761289358774)","(0.460140834113102, 0.3711116671701141)","(0.45400578005886394, 0.3714075342063867)","(0.5125769471232996, 0.3774993858693093)","(0.44246283923829444, 0.3776900871094576)","(0.4928378878217765, 0.3931757815373258)","(0.46254366316717643, 0.39227983807072575)","(0.566729812494248, 0.43536784063963996)","(0.3823435982485204, 0.43040466926870463)","(0.582631901010768, 0.5039478211136141)","(0.32461343028328704, 0.49467580267043765)","(0.5886266915114622, 0.5624261515123873)","(0.28790791655753933, 0.5534006457228773)"
"(0.4777711772974287, 0.3808603549337062)","(0.4879380415230652, 0.3713353203310007)","(0.4956805176668244, 0.3717188802493488)","(0.5026388631000396, 0.3720865070403047)","(0.4664408108154387, 0.3708913709039185)","(0.4593826614337655, 0.371135541122833)","(0.4532708311692272, 0.3714373694572145)","(0.5118186512749245, 0.3774459296034218)","(0.4416035232427246, 0.3777308407780182)","(0.49220866951353454, 0.39312239765843116)","(0.4618782121123699, 0.39223850058231124)","(0.5658890913416468, 0.43524091477160787)","(0.3817880689958879, 0.4304047802806188)","(0.5823229527695764, 0.5037409529819366)","(0.32428694903711686, 0.49466512232393756)","(0.5873990725804055, 0.5622762022040675)","(0.28767497021279476, 0.5533888837396416)"
"(0.47688693301383256, 0.3806897540053574)","(0.48695364518043427, 0.37123494444193617)","(0.4946454016617694, 0.3715994622046027)","(0.501717911942023, 0.37198177473250604)","(0.4654823488149898, 0.37083541332702896)","(0.45849268308608504, 0.37110311473722024)","(0.45237551028634104, 0.3714152355710951)","(0.511008176353429, 0.37732970221337264)","(0.440680483282308, 0.37773920911731224)","(0.49145046835179196, 0.3929498219267758)","(0.4611017444889594, 0.3920896229766196)","(0.5649539062748989, 0.43508090985404957)","(0.3811475420609507, 0.43039790309948334)","(0.5819041773433743, 0.5035792421071967)","(0.3239045221627738, 0.49465381828221516)","(0.586268052493499, 0.5621802345578222)","(0.28741477023471546, 0.5534052023520849)"
"(0.47579948017091567, 0.3804245639097449)","(0.4858837769581732, 0.371056090979588)","(0.493535760885631, 0.3713849579398735)","(0.5007569005578281, 0.3717732344057184)","(0.46433782167645976, 0.37074082277037956)","(0.45741720646967243, 0.3710321596452414)","(0.4512409182278436, 0.3713536618889637)","(0.5102608473428768, 0.3771362751374997)","(0.43967693120171797, 0.3777215649614809)","(0.4906412102542568, 0.39268819699476454)","(0.46019628428634884, 0.3918733657240042)","(0.5640982286635546, 0.43488882395215334)","(0.38048940445437657, 0.4303874554056119)","(0.5813607544332129, 0.5034567101018423)","(0.3234723502800466, 0.4946592398039955)","(0.5852845912768858, 0.5620834502306864)","(0.28714121020201544, 0.5534238429058416)"
"(0.4745882043749591, 0.3800882817981968)","(0.48479517245348336, 0.370795278004556)","(0.49242871826067497, 0.3710731308221269)","(0.4998166948070626, 0.3714569552100352)","(0.4630707808029967, 0.3706171290996755)","(0.4562202243260302, 0.37093875923634767)","(0.4499328027377327, 0.371273868845338)","(0.5096221484226513, 0.3768734921525416)","(0.43861697555144163, 0.377692997038782)","(0.48982913608039835, 0.39235303215769424)","(0.45921130016411477, 0.3916175490492716)","(0.5633112774306533, 0.43468522025155115)","(0.37984417945077176, 0.43037904302279245)","(0.5807757875024591, 0.5032867662834409)","(0.3229628630451396, 0.4946828122600263)","(0.5844650554768146, 0.561939197681446)","(0.28686919975114095, 0.5534441412745668)"
"(0.4731881032873711, 0.3797229075487407)","(0.4836296138368853, 0.3704571089683443)","(0.49129565160869265, 0.37067597993326157)","(0.4988868879827319, 0.37104490941221147)","(0.46164831609437057, 0.37046974063753324)","(0.45487364709794204, 0.37083921767337136)","(0.44843557338058904, 0.37120316689942623)","(0.5091292084235978, 0.3765754794185264)","(0.43747683616229244, 0.37766775738942954)","(0.48893856390928714, 0.3919843099056154)","(0.4580706339199236, 0.391362583581663)","(0.5626066781424155, 0.4344875567303958)","(0.3792050136969648, 0.43036826736443623)","(0.580221176842155, 0.5030785560052167)","(0.32242052434207746, 0.49471188897575363)","(0.5838348136081575, 0.5617609461704346)","(0.28666161559956393, 0.5534613659053983)"
"(0.4716264847275271, 0.3793299066853698)","(0.4823020154084925, 0.37004306446978064)","(0.4900367308607757, 0.37019752011154716)","(0.4978300869325947, 0.3705368629702329)","(0.4600941836833964, 0.3702918386959537)","(0.4533982324155626, 0.3707204701461444)","(0.4467698763578375, 0.371125962906507)","(0.5086528236493653, 0.3762067219455211)","(0.43624726625589316, 0.3776367526926924)","(0.48793719371993605, 0.3915626570617133)","(0.45682243547795354, 0.3910926178201938)","(0.561988323718519, 0.43433111968574084)","(0.3786517589381255, 0.4303642415500196)","(0.5797648436817546, 0.5028808712959301)","(0.3219092994719959, 0.4947452965455188)","(0.5833690281792411, 0.5616021054885895)","(0.2864219131586441, 0.5534937783276852)"
"(0.46999988362783696, 0.37892823786168744)","(0.48080001024655356, 0.3695691992075023)","(0.4886104625004999, 0.369650648259895)","(0.49656640538524743, 0.3699370829653359)","(0.45849844771665393, 0.37009062633647866)","(0.4518866707811833, 0.3705889937622016)","(0.4450585511458791, 0.37104514546883494)","(0.5081049144129108, 0.37574548244754274)","(0.43508129922938055, 0.37759608599967415)","(0.4868536061479227, 0.39108974825252274)","(0.4556057169720853, 0.3908105025063592)","(0.5613976776738835, 0.4341263266015451)","(0.37831686600382874, 0.4303529411207)","(0.5793863476573183, 0.5026465798869288)","(0.3215008999778959, 0.49474540061050465)","(0.5830067757404225, 0.5614182397480068)","(0.2861570385925148, 0.5535331576854211)"
"(0.4684169863487467, 0.3785758581889545)","(0.4791703433284681, 0.3690963744561441)","(0.4870606153022447, 0.36910551841998235)","(0.4951180516284117, 0.36933041834609015)","(0.4569704292954274, 0.36989743920750906)","(0.4504103470932363, 0.37046732255073217)","(0.4434030631205428, 0.3709771120464893)","(0.5074674927549218, 0.37524364850460035)","(0.43401788011853326, 0.37755009782064297)","(0.48572895264292204, 0.3906260931686374)","(0.45448361354552325, 0.3905659978623165)","(0.5609483641066486, 0.43379287876727235)","(0.3780864441033574, 0.43033450126370165)","(0.579131657010193, 0.5023518489513097)","(0.32121626570786144, 0.49473002719712533)","(0.5827237313443977, 0.5612089085134326)","(0.2859287949014105, 0.5535539883277922)"
"(0.4668027092387914, 0.3783306792065822)","(0.47743997790596804, 0.368698000004798)","(0.485395418319392, 0.3686419032809348)","(0.49349729338170323, 0.3687988528004901)","(0.4555129899984205, 0.36974632260682777)","(0.4489698487839786, 0.370377903773791)","(0.44182762329950853, 0.37093555336787787)","(0.5066850032561875, 0.37476305152986517)","(0.43303450205665184, 0.37749879253216356)","(0.4843936192266879, 0.39022898917153803)","(0.4533000441142183, 0.39039341796250415)","(0.5605279690735835, 0.43326189919507396)","(0.37784011415390506, 0.4303030146585487)","(0.5790036365146694, 0.5019293189187717)","(0.32100271754887344, 0.49471368857752857)","(0.5824822659814842, 0.5609830512311365)","(0.285760421852966, 0.5535820090409493)"
"(0.4652645194030318, 0.378184505553791)","(0.4757412318444207, 0.36839409273265483)","(0.48374648485984106, 0.3682825693856316)","(0.4918455770521464, 0.36837534728028076)","(0.4541938358392481, 0.3696404619789354)","(0.4476195852378597, 0.37031968754210476)","(0.44039255762711643, 0.37091850247972297)","(0.5057880574173038, 0.3743315100114114)","(0.43210530732617325, 0.3774483170542692)","(0.4829213385815398, 0.38991426282273667)","(0.45210390602236405, 0.3902860852110367)","(0.5600686779111149, 0.4325728201782796)","(0.3774559092132648, 0.43024665686912)","(0.5789498941048055, 0.501425476132574)","(0.3208780365112507, 0.49461901569977895)","(0.582277514023104, 0.5607628037323775)","(0.2856713386821308, 0.553618367318508)"
"(0.4639650997998841, 0.3781213701327094)","(0.474274400508766, 0.3681911896992405)","(0.4822992415694934, 0.36803624165919635)","(0.49036047758756085, 0.368074554941316)","(0.4530992456527311, 0.36958098494923275)","(0.44645815962678165, 0.3702948092024929)","(0.43918620414667287, 0.37092679370811293)","(0.5048450439959984, 0.3739920429416478)","(0.43117525027348536, 0.37740979008463515)","(0.4815098992733421, 0.3896945632976816)","(0.45099936630620363, 0.3902436614314445)","(0.5595561992594146, 0.4318081910237853)","(0.37681112499226027, 0.4302161681207475)","(0.5789407855703015, 0.5009099226314715)","(0.320741165976425, 0.49461557905435105)","(0.5821275326199755, 0.5605019326810248)","(0.2856150054153591, 0.5536784025338992)"
"(0.4629312005493201, 0.3781262465290264)","(0.47315841350522175, 0.3680887382764091)","(0.48118530564652834, 0.3679079996955986)","(0.48920351899031544, 0.3679098822436974)","(0.452226936539293, 0.36956069318008944)","(0.4455122607293394, 0.37029624603567224)","(0.43820795562717557, 0.3709546640202724)","(0.5039968040439643, 0.37377865185270853)","(0.4302751951284351, 0.37739027275905823)","(0.4802731035889456, 0.3895810855018518)","(0.44999968220581915, 0.3902671615004826)","(0.5589682370910567, 0.4310429190700158)","(0.37588778360462494, 0.43022904883731583)","(0.5789397872967054, 0.5003867741926021)","(0.32057604686919416, 0.4947392616794392)","(0.5820986588240238, 0.5601596872567587)","(0.28556080527238975, 0.5537311912694467)"
"(0.4620347880261215, 0.37821132778287847)","(0.47227249660969994, 0.36808242226814136)","(0.4803210173175617, 0.36788346634044594)","(0.48831941156120673, 0.36785891916090596)","(0.45144324869542785, 0.3695975335744719)","(0.444639093948134, 0.37033963654980595)","(0.43730612172113525, 0.37101157811971885)","(0.5032591204265346, 0.3736861041097938)","(0.4293307903763307, 0.37739868680914046)","(0.4792018666828717, 0.38958961278686516)","(0.4490343254485062, 0.3903730979193627)","(0.5584154939040171, 0.43035206678030463)","(0.3747580015992793, 0.4302875509351015)","(0.5788794027897596, 0.4999085774510623)","(0.3203648966509153, 0.4949889660993111)","(0.5822804757765135, 0.5597294173040602)","(0.2854879320640392, 0.5537698634298821)"
"(0.46120536785859423, 0.3782830849671983)","(0.47151747151410484, 0.3680956007300565)","(0.4796050843936868, 0.3678852898396542)","(0.48760855003392606, 0.36784422717172305)","(0.45072183791018405, 0.3696281794623625)","(0.4438315453507138, 0.37036416142970613)","(0.43649621109862524, 0.3710403223554579)","(0.5026087481658786, 0.3736749583190979)","(0.42840035964836976, 0.37741097460537887)","(0.478224750373748, 0.389620400878378)","(0.4481082777460148, 0.3904723619525535)","(0.5579004807349974, 0.4298407697316381)","(0.3735217002583002, 0.4303933102073101)","(0.5787716110547396, 0.49954787376043785)","(0.32009778649379117, 0.49532031436344515)","(0.5826895273093033, 0.5591427824158225)","(0.28540438990215106, 0.553756703863612)"
